link,rating,solution
https://codeforces.com/contest/1841/problem/B,1000,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, i, j, num;
    vector<int> v;
    cin>> n;
    bool found = false;
    for (i = 0; i < n; i++) {
        cin>> num;
        if (v.size() == 0) {
            v.push_back(num);
            cout<< 1;
            continue;
        }
        else if (!found) {
            if (v.back() <= num) {
                v.push_back(num);
                cout<< 1;
            } else {
                if (num <= v.front()) {
                    v.push_back(num);
                    cout<< 1;
                    found = true;
                } else {
                    cout<< 0;
                }
            }
        }
        else {
            if (num >= v.back() && num <= v.front()) {
                cout<< 1;
                v.push_back(num);
            }
            else cout<< 0;
        }
    }
    cout<< ""\n"";
}

int main()
{
    int i, T = 1;
    cin>> T;
    while (T--)
        solve();
    return 0;
}
 "
https://codeforces.com/contest/1834/problem/B,1000,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

bool cmp(string a, string b) {
    int n = a.size();
    bool first = true;
    for (int j = 0; j < n; j++) {
        if (a[j] - '0' < b[j] - '0') {
            first = false;
            break;
        }
    }
    return first;
}

void solve()
{
    string a, b, big, small;
    int n, m, i, j, ans;
    cin>> a >> b;
    n = a.size();
    m = b.size();
    if (n == m)
    {
        if (a == b)
        {
            cout<< 0 << ""\n"";
            return;
        }
        bool first = cmp(a, b);
        if (first) {
            big = a;
            small = b;
        } else {
            big = b;
            small = a;
        }
        ans = 0;
        for (j = 0; j < n; j++) {
            if (big[j] != small[j]) {
                ans = (n-j-1)*9 + int(abs((big[j] - '0') - (small[j] - '0')));
                break;
            }
        }
        cout<< ans << ""\n"";
    }
    else {
        if (n > m)
        {
            big = a;
            small = b;
        }
        else {
            big = b;
            small = a;
        }
        ans = (max(n, m)-1)*9 + (big[0] - '0');
        bool found = false;
        for (j = 1; j < max(n, m)-min(n, m); j++)
        {
            if (big[j] != '9') {
                found = true;
                break;
            }
        }
//        if (found)
//            ans -= 1;
        cout<< ans << ""\n"";
    }
}

int main()
{
    int i, T = 1;
    cin>> T;
    while (T--)
        solve();
    return 0;
}
/*
1
39991478 7869
*/
 "
https://codeforces.com/contest/1836/problem/C,1700,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

int power(int a, int e)
{
    if (e == 0)
        return 1;
    return e == 1 ? a : a * power(a, e-1);
}

void answer(int a, int b)
{
    cout<< a << "" + "" << b << "" = "" << a+b << ""\n"";
}

void solve()
{
    int a, b, c, i, left, right, have;
    ll k;
    cin>> a >> b >> c >> k;

    bool good = false;
    for (i = power(10, a-1); i < power(10, a); ++i)
    {
        left = max(power(10, b-1), power(10, c-1) - i);
        right = min(power(10, b)-1, power(10, c)-1-i);
        if (left > right) continue;

        have = right-left+1;
        if (k <= have) {
            answer(i, left+k-1);
            good = true;
            break;
        }
        k -= have;
    }
    if (!good) cout<< -1 << ""\n"";
}

int main()
{
    int i, T = 1;
    cin>> T;
    while (T--)
        solve();
    return 0;
}
 "
https://codeforces.com/contest/1836/problem/B,1100,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    ll n, k, g, upper, total1, total2, r, bonus;
    int i, j;
    cin>> n >> k >> g;

    upper = ll(ceil(g/2.0)) - 1;
    total1 = n*upper;
    total2 = k*g;

    if (n*upper == k*g)
        cout<< n*upper << ""\n"";
    else if (total1 < total2)
    {
        r = total2 - (n-1)*upper;
        bonus = (n-1)*upper;
        r %= g;
        if (r > upper)
            bonus -= (g-r);
        else
            bonus += r;

        cout<< bonus << ""\n"";
    }
    else
        cout<< total2 << ""\n"";
}

int main()
{
    int i, T = 1;
    cin>> T;
    for (i = 0; i < T; i++)
        solve();
    return 0;
}
 "
https://codeforces.com/contest/1843/problem/C,800,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    ll n, sum;
    cin>> n;
    sum = n;
    while (n / 2 > 0)
    {
        sum += (n/2);
        n /= 2;
    }
    cout<< sum << ""\n"";
}

int main()
{
    int i, T = 1;
    cin>> T;
    for (i = 0; i < T; i++)
        solve();
    return 0;
}
 "
https://codeforces.com/contest/1843/problem/B,800,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, i, j, pos = 0, neg = 0, zero = 0, num, step = 0, m;
    ll sum = 0;
    vector<int> v;
    cin>> n;
    for (i = 0; i < n; i++)
    {
        cin>> num;
        if (num < 0)
        {
            neg++;
            v.push_back(num);
        }
        else if (num > 0)
        {
            pos++;
            v.push_back(num);
        }
        else
            zero++;

        sum += ll(abs(num));
    }

    if (pos + zero == n)
    {
        cout<< sum << "" "" << 0 << ""\n"";
        return;
    }
    else if (neg + zero == n)
    {
        cout<< sum << "" "" << 1 << ""\n"";
        return;
    }

    m = v.size();
    for (i = 0; i < m; )
    {
        if (v[i] < 0)
        {
            step++;
            while (i < n && v[i] < 0)
                i++;
        }
        else
            i++;
    }
    cout<< sum << "" "" << step << ""\n"";
}

int main()
{
    int i, T = 1;
    cin>> T;
    for (i = 0; i < T; i++)
        solve();

    return 0;
}
 "
https://codeforces.com/contest/1842/problem/C,1500,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;
int a[200001];
int dp[200001];
int buc[200001];

void solve(int t)
{
    int n, i, j;
    cin>> n;

    for (i = 1; i <= n; i++)
        cin>> a[i];

    for (i = 1; i <= n; i++)
        buc[i] = INT_MAX;

    dp[0] = 0;
    for (i = 1; i <= n; i++)
    {
        dp[i] = min(dp[i-1]+1, buc[a[i]]);
        buc[a[i]] = min(buc[a[i]], dp[i-1]);
    }
    cout<< n - dp[n] << ""\n"";
}

int main()
{
    int test_case = 1, t;
    cin>> test_case;

    for (t = 1; t <= test_case; t++)
        solve(t);

    return 0;
}
 "
https://codeforces.com/contest/1842/problem/B,1100,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve(int t)
{
    int n, i, j;
    int x, arr[3][100005];
    cin>> n >> x;

    for (i = 0; i < 3; i++)
        for (j = 0; j < n; j++)
            cin>> arr[i][j];

    ll global = 0;
    for (i = 0; i < 3; i++) {
        for (j = 0; j < n; j++) {
            if (ll(arr[i][j] | x) == ll(x))
                global |= arr[i][j];
            else
                break;
        }
    }

    if (global == x)
        cout<< ""YES"" << ""\n"";
    else
        cout<< ""NO"" << ""\n"";
}

int main()
{
    int test_case = 1, t;
    cin>> test_case;

    for (t = 1; t <= test_case; t++)
        solve(t);

    return 0;
}
 "
https://codeforces.com/contest/1845/problem/C,1400,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve(int t)
{
    int n, m, i, j, mx, nmx, low, high, cur;
    string s, l, r;
    char ch;
    cin>> s >> m >> l >> r;

    n = s.size();
    mx = 0;
    for (i = 0; i < m; i++)
    {
        low = l[i] - '0';
        high = r[i] - '0';
        nmx = mx;
        for (j = low; j <= high; j++)
        {
            cur = mx;
            while (cur < n && s[cur]-'0' != j)
                cur += 1;

            nmx = max(nmx, cur);
        }
        mx = nmx + 1;
    }
    if (mx > n)
        printf(""YES\n"");
    else
        printf(""NO\n"");
}

int main()
{
    int test_case = 1, t;
    cin>> test_case;

    for (t = 1; t <= test_case; t++)
        solve(t);

    return 0;
}
 "
https://codeforces.com/contest/1845/problem/B,900,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve(int t)
{
    ll xa, ya, xb, yb, xc, yc, d_ab, d_ac, d_bc, common;
    cin>> xa >> ya;
    cin>> xb >> yb;
    cin>> xc >> yc;

    d_ab = ll(abs(xa - xb)) + ll(abs(ya - yb));
    d_ac = ll(abs(xa - xc)) + ll(abs(ya - yc));
    d_bc = ll(abs(xc - xb)) + ll(abs(yc - yb));

    common = (d_ab + d_ac - d_bc) / 2 + 1;
    cout<< common << ""\n"";
}

int main()
{
    int test_case = 1, t;
    cin>> test_case;

    for (t = 1; t <= test_case; t++)
        solve(t);

    return 0;
}
 "
https://codeforces.com/contest/1840/problem/B,1100,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
   int n, k, i, j;
   cin>> n >> k;

   k = min(k, 30);
   cout<< min((1<<k), n+1) << ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1840/problem/A,800,"/**
* @author: Jakir Hasan
* 21-04-2023
* Large Integer Multiplication
*/

#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, i, j;
    string s;
    stack<char> a;
    char ch;
    cin>> n >> s;

    for (i = 0; i < n; i++)
    {
        ch = s[i];
        if (a.empty())
            a.push(ch);
        else
        {
            if (ch == a.top())
            {
                cout<< ch;
                a.pop();
            }
        }
    }
    cout<< ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1829/problem/C,800,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, cost, mx1, mx2, mx3, mx4;
    string st;
    char a, b;
    cin>> n;

    int i, j;
    mx1 = mx2 = mx3 = INT_MAX;
    for (i = 0; i < n; i++)
    {
        cin>> cost >> st;
        a = st[0];
        b = st[1];

        if (a == '1' && b == '1')
        {
            mx1 = min(mx1, cost);
        }

        if (a == '1')
            mx2 = min(mx2, cost);

        if (b == '1')
            mx3 = min(mx3, cost);
    }

    if (mx2 == INT_MAX || mx3 == INT_MAX)
        cout<< -1 << ""\n"";
    else
    {
        mx4 = mx2 + mx3;
        cout<< min(mx1, mx4) << ""\n"";
    }

}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1829/problem/B,800,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, i, j, arr[500], cnt, mx = 0, num;
    cin>> n;

    cnt = 0;
    for (i = 0; i < n; i++)
    {
        cin>> num;
        if (num == 0)
        {
            cnt++;
            mx = max(mx, cnt);
        }
        else
        {
            cnt = 0;
        }
    }
    cout<< mx << ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1829/problem/A,800,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    string st, target = ""codeforces"";
    int i, cnt = 0;
    cin>> st;

    for (i = 0; i < 10; i++)
    {
        if (st[i] != target[i])
            cnt++;
    }
    cout<< cnt << ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1816/problem/A,800,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int a, b;
    cin>> a >> b;

    cout<< 2 << ""\n"";
    if (a == b) {
        printf(""%d %d\n"", a, b-1);
    }
    else {
        if (a < b) {
            printf(""%d %d\n"", a+1, 1);
        }
        else {
            printf(""%d %d\n"", 1, b+1);
        }
    }
    cout<< a << "" "" << b << ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1366/problem/A,1100,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    ll a, b, ans;
    cin>> a >> b;

    ans = (a + b) / 3;
    if (a > ans && b > ans)
        cout<< ans << ""\n"";
    else
        cout<< min(a, b) << ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1472/problem/C,1100,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, i, j, arr[200005], score[200005], mx = -1, idx;
    cin>> n;

    for (i = 1; i <= n; i++)
        cin>> arr[i];

    for (j = n; j >= 1; j--) {
        idx = j + arr[j];
        if (idx <= n) {
            score[j] = score[j+arr[j]] + arr[j];
        }
        else
            score[j] = arr[j];

        mx = max(mx, score[j]);
    }

    cout<< mx << ""\n"";

}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1490/problem/C,1100,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

int main()
{
    map<ll, ll> mp;
    ll n, num, val, rem;
    int t, i, j;
    bool found;
    cin>> t;

    for (num = 1; num <= 10000; num++) {
        val = num*num*num;
        mp[val] = num;
    }

    for (i = 0; i < t; i++) {
        cin>> n;

        found = false;
        map<ll, ll>::iterator it;

        for (it = mp.begin(); it != mp.end(); it++) {
            val = it->first;
            if (val > n) {
                break;
            }

            rem = n - val;
            if (mp.count(rem)) {
                found = true;
                break;
            }
        }

        if (found)
            cout<< ""YES"" << ""\n"";
        else
            cout<< ""NO"" << ""\n"";
    }

    return 0;
}"
https://codeforces.com/contest/1774/problem/A,800,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, i, j, cnt, total;
    string s, ans = """", ans_rev;
    cin>> n >> s;

    cnt = 0;
    for (i = 0; i < n; i++) {
        if (s[i] == '1')
            cnt++;
    }
    cnt /= 2;

    total = 0;
    for (i = n-1; i > 0; i--) {
        if (s[i] == '1' && total < cnt) {
            ans += '-';
            total++;
        }
        else
            ans += '+';
    }

    reverse(ans.begin(), ans.end());
    cout<< ans << ""\n"";

}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1791/problem/A,800,"#include<bits/stdc++.h>
using namespace std;

int main()
{
    int t, i, j;
    string s = ""codeforces"";
    char c;
    bool found;
    cin>> t;

    for (i = 0; i < t; i++) {
        cin>> c;
        found = false;

        for (j = 0; j < s.size(); j++) {
            if (c == s[j]) {
                found = true;
                break;
            }
        }
        if (found)
            cout<< ""YES"" << ""\n"";
        else
            cout<< ""NO"" << ""\n"";
    }


    return 0;
}"
https://codeforces.com/contest/1792/problem/A,800,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, cnt1 = 0, cnt2 = 0, i, j, num;
    cin>> n;
    for (i = 1; i <= n; i++) {
        cin>> num;
        if (num == 1) 
            cnt1++;
        else
            cnt2++;
    }

    cout<< cnt2 + int(ceil(cnt1/2.0)) << ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1772/problem/C,1000,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, k, i, j, arr[50000], taken[50000], id;
    arr[1] = 1;
    cin>> k >> n;

    memset(taken, 0, sizeof(taken));
    taken[1] = 1;
    for (i = 2; i <= 40; i++) {
        arr[i] = arr[i-1] + i - 1;
        id = arr[i];
        taken[id] = 1;
    }

    if (arr[k] <= n) {
        for (i = 1; i <= k; i++)
            cout<< arr[i] << "" "";
        cout<< ""\n"";
        return;
    }
    int cnt = 0;
    for (i = 1; i <= n; i++) {
        if (taken[i] == 1)
            cnt++;
    }

    for (i = n; i >= 1 && cnt != k; i--) {
        if (taken[i] == 0) {
            taken[i] = 1;
            cnt++;
        }
    }

    for (i = 1; i <= n; i++) {
        if (taken[i] == 1) {
            cout<< i << "" "";
        }
    }
    cout<< ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1772/problem/B,800,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int i, j, arr[4][4];
    for (i = 1; i <= 2; i++) {
        for (j = 1; j <= 2; j++)
            cin>> arr[i][j];
    }

    if ((arr[1][1] < arr[1][2] && arr[2][1] < arr[2][2]) && (arr[1][1] < arr[2][1] && arr[1][2] < arr[2][2]))
        cout<< ""YES"" << ""\n"";
    else if ((arr[2][1] < arr[1][1] && arr[2][2] < arr[1][2]) && (arr[2][1] < arr[2][2] && arr[1][1] < arr[1][2]))
        cout<< ""YES"" << ""\n"";
    else if ((arr[2][2] < arr[2][1] && arr[1][2] < arr[1][1]) && (arr[2][2] < arr[1][2] && arr[2][1] < arr[1][1]))
        cout<< ""YES"" << ""\n"";
    else if ((arr[1][2] < arr[2][2] && arr[1][1] < arr[2][1]) && (arr[1][2] < arr[1][1] && arr[2][2] < arr[2][1]))
        cout<< ""YES"" << ""\n"";
    else
        cout<< ""NO"" << ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1772/problem/A,800,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int a, b;
    char c;
    scanf(""%d%c%d"", &a, &c, &b);
    cout<< a+b << ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1506/problem/C,1000,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, m, i, j, mx = 0;
    string a, b, c;

    vector<string> v1, v2;
    cin>> a >> b;
    n = a.size();
    m = b.size();

    for (i = 0; i < n; i++) {
        c = """";
        for (j = i; j < n; j++) {
            c += a[j];
            v1.push_back(c);
        }
    }

    for (i = 0; i < m; i++) {
        c = """";
        for (j = i; j < m; j++) {
            c += b[j];
            v2.push_back(c);
        }
    }

    for (i = 0; i < v1.size(); i++) {
        for (j = 0; j < v2.size(); j++) {
            if (v1[i] == v2[j]) {
                int x = v1[i].size();
                mx = max(mx, x);
            }
        }
    }
    cout<< n + m - 2 * mx << ""\n"";

}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1144/problem/C,1000,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, arr[200005], i, j, num, mx = -1, cnt;
    cin>> n;
    memset(arr, 0, sizeof(arr));
    for (i = 0; i < n; i++) {
        cin>> num;
        arr[num] += 1;
        mx = max(mx, num);
    }

    cnt = 0;
    bool found = true;
    for (i = 0; i <= mx; i++) {
        if (arr[i] > 2) {
            found = false;
        }

        if (arr[i] == 1 || arr[i] == 2)
            cnt++;

    }

    if (!found) {
        cout<< ""NO"" << ""\n"";
        return;
    }

    cout<< ""YES"" << ""\n"";
    cout<< cnt << ""\n"";

    for (i = 0; i <= mx; i++) {
        if (arr[i] > 0) {
            cout<< i << "" "";
            arr[i]--;
        }
    }

    cout<< ""\n"";
    cout<< n-cnt << ""\n"";

    for (i = mx; i >= 0; i--) {
        if (arr[i] > 0) {
            cout<< i << "" "";
            arr[i]--;
        }
    }
    cout<< ""\n"";
}

int main()
{
    int t = 1;
    //cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1102/problem/B,1400,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, k, arr[5002], i, j, num, tmp[5002], id, total = 0;
    cin>> n >> k;

    memset(arr, 0, sizeof(arr));
    for (i = 1; i <= n; i++) {
        cin>> num;
        tmp[i] = num;
        arr[num] += 1;
    }

    bool found = true;
    for (i = 1; i <= 5000; i++) {
        if (arr[i] > k) {
            found = false;
            break;
        }
    }

    if (!found) {
        cout<< ""NO"" << ""\n"";
        return;
    }

    cout<< ""YES"" << ""\n"";
    int color[5001];
    memset(color, 0, sizeof(color));

    id = 1;
    for (i = 1; i <= 5000; i++) {
        // id = 1;
        for (j = 1; j <= n; j++) {
            if (color[j] == 0 && tmp[j] == i) {
                color[j] = 1;
                tmp[j] = id;
                id++;
                total++;

                if (id > k)
                    id = 1;
            }
        }

        if (total == n)
            break;
    }

    for (i = 1; i <= n; i++)
        cout<< tmp[i] << "" "";
    cout<< ""\n"";
}

int main()
{
    int t = 1;
    // cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/988/problem/C,1400,"#include<bits/stdc++.h>
using namespace std;

struct triple {
    int sum;
    int id;
    int index;
};

bool cmp(triple a, triple b) {
    return (a.sum < b.sum);
}

triple T[200001];

int main()
{
    int n, m, i, j, num, sum, cnt = 0;
    //triple T[20005];
    cin>> n;

    for (i = 1; i <= n; i++) {
        cin>> m;
        int arr[m+5];
        sum = 0;

        for (j = 1; j <= m; j++) {
            cin>> arr[j];
            sum += arr[j];
        }

        for (j = 1; j <= m; j++) {
            T[cnt].sum = sum-arr[j];
            T[cnt].id = i;
            T[cnt].index = j;
            cnt++;
        }
    }

    sort(T, T+cnt, cmp);
    bool found = false;
    for (i = 0; i < cnt-1; i++){
        if (T[i].sum == T[i+1].sum && T[i].id != T[i+1].id) {
            cout<< ""YES"" << ""\n"";
            printf(""%d %d\n%d %d\n"", T[i].id, T[i].index, T[i+1].id, T[i+1].index);
            found = true;
            break;
        }
    }

    if (!found)
        cout<< ""NO"" << ""\n"";

    return 0;
}"
https://codeforces.com/contest/977/problem/D,1400,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, i, j;
    ll arr[200], num;
    int pre[200];
    cin>> n;

    memset(pre, 0, sizeof(pre));
    for (i = 1; i <= n; i++) 
        cin>> arr[i];

    for (i = 1; i <= n; i++) {
        num = arr[i];
        if (num%3 == 0) {
            for (j = 1; j <= n; j++) {
                if (arr[j] == num/3) {
                    pre[j] = 1;
                    break;
                }
            }
        }
        
        for (j = 1; j <= n; j++) {
            if (arr[j] == num*2) {
                pre[j] = 1;
                break;
            }
        }
    }

    for (i = 1; i <= n; i++) {
        if (pre[i] == 0) {
            num = arr[i];
            break;
        }
    }

    cout<< num << "" "";
    int cnt = 1;

    while (cnt != n) {
        for (i = 1; i <= n; i++) {
            if ((num%3 == 0 && arr[i] == num/3) || (arr[i] == num*2)){
                num = arr[i];
                cout<< num << "" "";
                cnt++;
                break;
            }
        }
    }
    cout<< ""\n"";
}

int main()
{
    int t = 1;
    // cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/978/problem/C,1000,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;
ll arr[200005], tmp[200005], num;

void solve()
{
    int n, m, i, j;
    ll fi, se;
    arr[0] = 0;
    cin>> n >> m;

    for (i = 1; i <= n; i++) {
        cin>> num;
        arr[i] = arr[i-1] + num;
    }

    for (i = 1; i <= m; i++)
        cin>> tmp[i];

    stack< pair<ll, ll> > s;
    for (i = n; i >= 1; i--) {
        s.push(make_pair(arr[i-1]+1, arr[i]));
    }

    bool found;
    for (i = 1; i <= m; i++) {
        num = tmp[i];

        found = false;
        while (!found) {
            fi = s.top().first;
            se = s.top().second;
            if (num >= fi && num <= se) {
                printf(""%d %lld\n"", n-s.size()+1, num-fi+1);
                found = true;
            }
            else
                s.pop();
        }
    }
}

int main()
{
    int t = 1;
    //cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1433/problem/C,900,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, i, j, num, mx = -1, id = -1, arr[300005];
    set<int> s;
    cin>> n;

    for (i = 1; i <= n; i++) {
        cin>> num;
        arr[i] = num;
        s.insert(num);

        if (num > mx) {
            id = i;
            mx = num;
        }
    }

    // printf(""--- %d %d\n"", mx, id);

    if (s.size() == 1) {
        cout<< ""-1"" << ""\n"";
        return;
    }

    id = -1;
    for (i = 1; i < n; i++) {
        if (arr[i] == mx && arr[i+1] != mx) {
            id = i;
            break;
        }
    }

    for (i = n; i > 1; i--) {
        if (arr[i] == mx && arr[i-1] != mx) {
            id = i;
            break;
        }
    }
    cout<< id << ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
https://codeforces.com/contest/1249/problem/B1,1000,"#include<bits/stdc++.h>
using namespace std;

typedef long long ll;

void solve()
{
    int n, arr[2000], i, j;
    cin>> n;

    for (i = 1; i <= n; i++)
        cin>> arr[i];

    int cnt, id;
    for (i = 1; i <= n; i++) {
        cnt = 1;
        id = i;
        while (i != arr[id]) {
            cnt++;
            id = arr[id];
        }
        cout<< cnt << "" "";
    }
    cout<< ""\n"";
}

int main()
{
    int t = 1;
    cin>> t;

    while (t--)
        solve();

    return 0;
}"
